TARGET_deathRate,avgAnnCount,avgDeathsPerYear,incidenceRate,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctHS25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPublicCoverage,PctMarriedHouseholds,BirthRate
144.9,227,81,432.9,44954,13.4,578.3689994,38.6,37.4,40.6,Mid-Atlantic Region,2.38,47,41.2,46.7,6.1,73,54.37784929,4.739182301
199.4,369,160,487.7,53119,16.2,244.7335228,45.4,43.9,46.9,Mid-Atlantic Region,2.38,53.5,49.7,53.2,8.1,67.3,51.88666456,5.128205128
179.3,295,113,496.8,40396,14.1,0,46.2,44.9,47.2,Mid-Atlantic Region,2.35,54.4,47.2,54.1,6.6,73.5,52.2468299,5.312538077
186.3,1356,561,482.5,208261,10.7,96.03334278,44.2,42.7,45.4,Mid-Atlantic Region,2.42,52.5,39.3,58,6.5,77.7,52.24566809,4.918324654
179.4,321,139,437.2,51198,13.9,39.06402594,46.5,44.8,48.6,Mid-Atlantic Region,2.47,51.1,44.3,48.6,7.8,69.9,54.49083187,3.971422568
175.3,2461,982,476.6,357956,10.1,61.46006772,46.1,44.4,47.5,Mid-Atlantic Region,2.33,53.7,38.9,57.6,5.6,77,52.32680439,3.999144854
191.7,189,71,529.8,27800,10.9,0,43.1,41.8,44.2,Mid-Atlantic Region,2.52,51.1,48.2,56.5,7.6,73.3,51.57885074,4.585798817
170.2,2467,883,488.7,442867,10.2,85.80454177,40.7,39.5,41.9,Mid-Atlantic Region,2.57,52.6,41,61.8,7.3,75.1,53.48532996,4.689714916
142.2,306,104,473.2,49084,8,0,43.9,41.9,45.5,New England,2.38,52.4,22.4,60.7,6.8,80.8,54.26127527,4.448655477
184.1,1034,410,491.8,164801,9.3,42.47547042,43.5,41.4,45.2,New England,2.38,49.7,28.6,63.2,8.2,78.3,47.69150052,5.275186191
164,518,193,469,82423,9.5,72.79521493,43.9,42,45.6,New England,2.27,49.7,23.1,59.2,6.9,79,46.93813131,2.872784433
173.6,3257,1254,473.3,633473,18.3,336.2416393,37.1,35.4,38.7,New England,2.53,40.8,28.8,58.8,9.5,63.9,39.9972302,4.931882987
162.2,765,265,492.3,126517,10.4,23.7122284,519.6,42,44.5,New England,2.42,51.1,23.3,61.1,6.4,81.7,52.94568639,3.127101547
183.7,143,61,430.9,24932,21.4,0,43.3,40.7,44.9,South Atlantic Region,2.52,46.8,37.5,45.9,10.7,56.6,47.29969706,5.823783581
164.3,753,330,384.5,165829,16.6,6.03030833,40.9,39.3,42.3,South Atlantic Region,2.53,49.9,31,52.8,9.9,65.2,48.94044517,5.643104513
197.6,49,23,400.8,9433,39.9,0,38.7,35.6,44.3,South Atlantic Region,2.58,30,39.4,35.5,22.6,47.9,30.93245666,8.631578947
177.3,1069,409,475.4,194692,16.7,246.5432581,40.5,39.7,41.6,South Atlantic Region,2.55,52,31.5,53.7,9.2,63,51.34890507,6.330413359
187.5,91,39,437.6,14880,29.7,0,40.3,38.6,41.4,South Atlantic Region,2.41,37.7,25.2,44,10.9,47.1,38.23678433,10.6400665
212.1,101,55,396.7,21725,27,0,39.8,38.7,41.1,South Atlantic Region,2.61,42.8,37.5,54.1,14.7,54.8,41.15532119,5.998421468
146.9,1000,352,442.1,179589,12.9,66.81923726,42.8,40,45.6,South Atlantic Region,2.51,54.4,23.4,50.2,7.2,66.7,54.08412277,6.319887594
175.8,786,287,462,202786,13.7,0,35.3,33.6,36.5,South Atlantic Region,2.75,49.7,31.1,56.1,9.9,66.7,51.73547733,5.662000797
150.9,93,30,468,14781,19.3,0,45.3,44.2,46.5,South Atlantic Region,2.45,53.3,37.2,52.4,8.6,60.8,47.81021898,5.434122647
173.7,1760,668,462.1,389262,16.8,452.1376348,36.5,35.3,38,South Atlantic Region,2.44,42.5,21.6,60.1,7.7,68.4,41.13486198,4.774692859
187.8,312,120,494.2,56194,22.3,88.9774709,38.8,38.3,39.3,South Atlantic Region,2.68,47.2,36.9,47.8,10.6,56.4,46.51854017,6.428359096
215.6,197,86,492.8,32267,22.5,0,41.2,40.1,42.4,South Atlantic Region,2.61,41.2,36.5,47.4,13.8,54.9,41.38070246,6.686006354
206.2,228,109,428.1,46017,26.4,0,41,39.8,41.8,South Atlantic Region,2.52,47.8,39.6,54.1,10.3,52.7,45.68305405,4.348232654
194.1,217,90,479.9,33775,27,0,42.8,40.1,45.3,South Atlantic Region,2.47,42.9,36.4,40.9,16.2,52,43.203404,6.157946416
211.7,225,105,459,37731,23,53.00681138,41.7,41.3,42.3,South Atlantic Region,2.53,42.9,37.9,49.2,12.4,48.8,40.72695275,6.084407972
206.8,369,168,451.3,67548,25.3,0,40.8,39,42.2,South Atlantic Region,2.52,45.1,36.5,48.1,15.9,55.5,43.48336299,6.092582124
204.7,150,73,425.3,31234,29.8,0,37.8,35.3,39.3,South Atlantic Region,2.69,41.4,38.9,44.8,13.2,45.2,41.0109432,5.525568182
172.9,618,210,483.1,152478,12.8,6.558323168,35.8,35,36.7,South Atlantic Region,2.77,51,29.2,59.5,8,70.3,52.13282937,5.952316445
157.8,123,48,399.8,26514,17.5,0,42.1,40.7,43.9,South Atlantic Region,2.6,45.6,36.3,45.9,8.9,65,48.85664028,3.616566206
201.9,138,62,460.4,22747,23.1,0,44.1,43.5,44.8,South Atlantic Region,2.52,45,39.8,46,12.8,52.4,44.17130145,2.009646302
195.5,677,297,443.6,138900,19.5,158.387329,38.2,36.4,39.5,South Atlantic Region,2.61,46.1,33.7,54.1,12.1,59.7,45.28902347,5.663639027
190.9,431,173,484.6,61298,19.6,81.56872981,47.5,45.2,49.1,South Atlantic Region,2.55,50.1,31.3,45.7,11.2,56.3,49.90664517,5.073731567
175.4,2249,860,461.7,491863,14.7,1099.899769,37.7,36.5,38.7,South Atlantic Region,2.58,50.5,26.3,58.6,7.6,66.7,50.47870034,5.183355631
183.2,92,45,389.4,17460,16.2,0,42.6,39.9,44.3,West South Central States,2.67,54.9,36.4,53.7,7.5,61.2,54.53835338,3.641536273
160,250,101,419.3,45463,14,0,44.1,42.6,45.2,West South Central States,2.58,55.9,31.9,52.4,5.1,61.3,55.08264463,4.124513619
159.3,161,63,412.1,40522,16,0,35.6,33.6,37.4,West South Central States,2.85,45.8,36,53.5,5.2,53.5,50.6545659,4.685714286
182.1,107,47,435.6,21895,17.3,0,38.1,37.7,38.7,West South Central States,2.68,54.3,31.8,56.5,7.2,61.2,52.47685764,7.088398929
215.5,76,42,403.3,13557,16.3,0,43.5,42.1,44.7,West South Central States,2.55,52.2,38.7,47.5,5.4,56.1,50.46463114,6.774774775
131.2,1348,490,368.1,422156,34.5,9.475170316,31.2,29.2,33,West South Central States,3.42,48.9,24,49.5,10,34.8,52.47363684,6.202803162
182.2,71,29,466,12682,23.9,0,37.8,36.4,39.4,West South Central States,2.81,50.3,36.5,52.5,8.5,51.7,51.29767547,9.097345133
136.9,25,11,305.1,5969,8.6,0,40.7,40.4,41.1,West South Central States,2.62,58,28.4,61.5,1.7,74.1,58.61317052,6.235912847
179,164,80,374.4,30313,19.1,0,43.3,41.5,45,West South Central States,2.56,50.7,44,49.3,9.2,54.8,50.08125909,3.991528185
163.3,33,14,376.9,7656,19.4,0,34.6,34.4,34.7,West South Central States,3.14,52.5,33.1,57.2,4.7,42,59.29628149,7.665301346
183,145,55,445.8,38863,10.7,0,36.2,36.3,36.1,West South Central States,2.84,62,31.8,53.9,7.8,63.5,63.99600553,5.775206257
174.1,270,105,454.8,51542,20.1,0,37.6,36.5,39.2,West South Central States,2.74,50.2,33.4,50.2,6.4,53.2,51.83033448,5.031504818
192.3,34,15,441.6,7088,22,0,34.6,31.6,37.3,West South Central States,2.44,49.2,40.1,45,5.2,64.6,53.82685069,12.14642263
167.3,61,25,421.4,10360,13.5,0,45.7,43.8,46.7,West South Central States,2.51,59.7,39.5,54,6.8,65.3,57.76652195,4.377431907
187.5,15,7,437.3,2953,20.7,0,34.9,34.6,35.4,West South Central States,2.79,52,29.7,52.8,8.5,43.6,52.91262136,7.357357357
151.8,25,9,448.8,3238,14.9,0,49.3,46.3,52.9,West South Central States,1.95,64.7,33.5,56.5,3.1,69.3,53.65396627,0
182.5,53,26,394.5,8338,22.6,0,47.1,47,47.3,West South Central States,2.49,61.5,41.1,46.7,8.2,46.8,57.94419971,3.569230769
187.2,16,8,389.8,3044,19.3,0,37,36.1,39.4,West South Central States,2.7,58.6,32.7,58.3,5.2,50.6,58.61136159,4.744525547
177.4,117,54,393.8,20870,16,0,43.6,42.6,45.1,West South Central States,2.67,54.6,38.8,54.1,4.2,64,56.86300118,6.179775281
158.3,561,221,410.9,129048,9.2,61.99243692,42.4,41.2,43.5,West South Central States,2.7,59.4,25.5,56.9,4.9,70.6,61.43432459,6.213794701
197.7,86,42,432.1,13430,19.7,0,43.6,44.3,43.3,West South Central States,2.62,55.8,37,49.7,4.5,52,54.30748193,9.379671151
156.8,15,7,330.7,4081,26.5,0,40.8,39.3,47,West South Central States,3.3,50.7,30.1,27.8,2.8,58.6,61.13161132,11.55660377
169.2,203,84,428.1,39229,15.3,0,39.6,39,40.4,West South Central States,2.61,54.9,32.1,58.8,7,65.2,55.58980682,7.427277062
184.5,239,91,446.1,75503,14.8,0,30.6,29.1,32.3,West South Central States,2.86,50.4,30.3,39,9.5,77.7,57.96875716,6.044769217
192.3,9,5,342.6,1426,20.9,0,50.1,40.8,54.4,West South Central States,2.38,64.5,30.9,52.9,7.5,44.9,56.22047244,8.620689655
150.1,16,6,367,5048,9.5,0,33.5,33.1,34.2,West South Central States,3.01,55.4,30.4,57.5,5.2,64.5,55.70687419,11.89138577
165.6,15,7,360.8,3710,13.7,0,40.5,35.9,43.3,West South Central States,2.53,64,27.2,62.3,1.8,63.1,64.06140963,5.249679898
174.1,26,14,334.7,5977,24.1,0,38.2,37.4,38.6,West South Central States,2.71,53.8,30.7,54.7,10,43.8,52.67245318,4.238618524
177.9,29,9,537.2,7121,12.4,0,30.7,29.1,31.3,West South Central States,3.09,46.4,33.3,66.6,5.6,52.4,49.51241135,9.422492401
165.4,64,25,437.5,13520,20.2,0,33.4,30.7,37.3,West South Central States,2.74,46.8,37.4,45.3,9.5,54.9,53.21361059,8.016032064
180.8,73,33,402,18952,19.2,0,31.5,30.5,32.6,West South Central States,3.05,53.9,30.8,61.4,5.4,52.5,53.84242816,9.004952724
184.1,29,15,382,5217,20,0,43.5,41.4,45,West South Central States,2.67,58.1,33.6,43.9,13.6,55.7,59.23236515,11.27029608
167.1,118,49,429,20797,18,0,42.2,41,45.4,West South Central States,2.66,50.1,37.5,48.1,6.8,61.3,51.56493415,4.149048626
151.4,10,5,300.1,2206,22.1,0,43.1,41.1,48.7,West South Central States,2.36,52.5,28.3,39.9,13.6,58.4,51.70842825,6.788511749
148,37,18,328.3,10980,25,0,34.6,35.1,34.4,West South Central States,2.96,36.6,29.8,54.1,10.3,38.9,37.16367713,2.542372881
202.7,22,12,386.3,3499,19.4,0,42.9,39.3,46.7,West South Central States,2.53,46.3,33.5,47.6,3.9,58.1,48.74141876,0.284090909
166.7,45,23,323.8,11388,26,0,37.3,35.3,39.1,West South Central States,2.8,43.1,33.3,54.1,10.9,43.6,45.51689103,7.84067086
196.8,112,54,428.7,18171,19.9,0,42.9,40.5,45.4,West South Central States,2.55,44.3,35.9,46.2,4.4,46,45.43318649,4.01891253
190.1,538,230,436.4,159436,12.8,62.72109185,30.7,29.8,31.8,West South Central States,2.91,49.1,28.7,64.1,5.2,57.7,48.81261304,10.58379177
122.6,8,4,261,1894,22.5,0,49.5,50.7,49.1,West South Central States,2.54,51.1,28.8,56.4,4.9,57.8,53.54752343,1.58013544
175.4,605,236,436.2,163632,11,0,35.7,34.5,36.5,West South Central States,2.95,57.6,29.7,62.7,6.5,65.6,62.54724327,5.889593045
142.9,2708,1015,380.9,835593,23.4,51.46045982,31.6,29.7,33.4,West South Central States,3.14,47,24.5,52.9,8.4,47.3,50.15446127,5.625701056
144.8,149,57,388.1,41122,21.8,0,30.3,29.5,31.1,West South Central States,2.62,46.6,27.1,59.3,4.1,60.4,48.38731814,5.054084297
151.9,83,34,374.9,17142,23.7,0,39.8,39.6,39.9,West South Central States,2.86,42,37.7,42.8,7.2,55.5,45.84717608,3.950011158
179.1,182,81,410.4,33693,17.1,1751.105571,41.3,39.2,43.5,West South Central States,2.56,52,35.2,48.4,6.7,59.5,53.81660264,4.543403039
158.1,144,64,386.3,25110,10.9,0,47.6,45.9,48.9,West South Central States,2.55,55.7,36.9,54.1,1.8,66.5,56.87382298,5.062486761
163.3,25,10,418.6,3827,15.4,0,41.9,42.8,40.6,West South Central States,2.29,54.4,33.4,56.3,7.2,61.9,50.26994601,5.80474934
173.5,30,15,376.7,5901,23.7,0,37.3,37.5,37.1,West South Central States,2.54,57,29.1,56.1,8,49.7,53.87484459,4.490106545
133.4,1931,592,399,716087,8.8,34.91195902,35.5,34.6,36.3,West South Central States,3.17,58.7,17.5,63.7,5.1,74,65.81954333,5.338507619
156.3,59,24,413.3,10651,16.4,0,43.5,42.6,44.9,West South Central States,2.46,57.7,33.5,52,6.6,52.1,52.2423104,4.741980474
180.2,103,46,410.4,19691,16.7,0,41.4,40.5,42.7,West South Central States,2.44,52.7,33.9,50.6,4.9,61.5,52.28193357,2.553975777
155.7,55,25,344.1,18793,26,0,31.5,30.2,35.1,West South Central States,3.14,41.1,33.8,46.4,5.2,47.2,51.79390905,8.13579163
164.8,47,23,331.1,20051,14,0,28.9,28.6,29.4,West South Central States,3.35,60.6,27.9,60.9,4,45.4,64.82635797,6.114037096
191.2,1336,569,443.8,322225,14.3,37.24105827,37.5,36.3,38.7,West South Central States,2.66,50.9,24.5,59.8,7.5,68.1,51.0731913,5.330646143
164.8,16,10,259.5,6415,28,0,39.4,38.6,39.9,West South Central States,2.7,46.7,27.8,36.9,2,51.6,56.26631854,1.260504202
157.5,181,79,414,25963,12.5,0,50.6,48.2,52,West South Central States,2.36,59.8,26.6,53.2,6.8,63.1,56.71740569,6.807727691
139.8,45,15,435,7531,15.3,0,45.8,44.8,46.6,West South Central States,2.54,57.6,39.5,48.6,9.3,70.4,57.37591114,5.702647658
179.2,86,43,369.7,20573,18.3,0,38.1,37.4,38.9,West South Central States,3.07,51.1,33.7,54.9,6.5,49.1,51.15022387,6.233766234
178.7,139,50,512.8,23210,14.2,0,37,36.5,38.2,West South Central States,2.59,52.1,33,53.3,5.4,59.6,52.31515152,7.321274763
182.3,678,278,461.9,125467,15.3,255.0471439,40.2,38.5,41.4,West South Central States,2.55,52.3,32,54.1,7.8,62.2,50.44795086,6.10521758
189.9,579,258,441,124108,18.2,145.0349695,35.4,34.1,37.3,West South Central States,2.61,46.9,28.2,58.3,5.9,57.8,45.37901705,6.625137665
198.4,109,61,352.5,27512,18.6,0,40.7,39.6,42,West South Central States,2.63,46.2,35.9,46.1,6.2,60.5,49.19489173,3.146509341
162.9,566,219,424.4,151249,10.4,0,36.6,35.4,37.8,West South Central States,2.89,54.6,29.7,60.6,5.7,71.3,58.54515734,5.319420421
173.4,142,61,400.8,34360,24,0,32.5,32,33.2,West South Central States,2.86,50.4,32.2,53.6,8.1,52.6,52.98358377,7.298720843
223.2,21,12,415.8,3138,24.5,318.6743149,536.4,42.8,45.2,West South Central States,2.71,49.1,27.9,47.5,11.5,42.6,51.51515152,8.121019108
182.8,56,28,423.4,8159,16.2,0,48.6,48,49.6,West South Central States,2.52,56.1,33.2,48.3,5.9,61.7,56.75931775,5.684931507
129.1,27,8,448,5610,12.7,178.2531194,36.4,36.8,36,West South Central States,2.78,60.8,29.6,63.8,2.3,65.3,60.59837728,6.825657895
142.3,24,9,410.4,3840,18.7,0,42.3,40.5,44.2,West South Central States,2.42,51.3,33.1,51.5,5.9,58,47.42962056,11.03752759
190.7,278,117,459.5,55865,12.9,0,38.9,38.1,39.5,West South Central States,2.64,58.4,38.2,55.8,5.5,65.9,57.44026155,5.506783719
161.4,14477,5108,433.8,4538028,17.3,391.3594187,32.8,32,33.6,West South Central States,2.88,47.2,23.3,63.2,7.5,54.7,46.91349545,6.028644456
176.3,314,129,429.7,66746,17.1,344.589938,37.5,36.3,38.9,West South Central States,2.76,53.3,34,55.6,7.7,60.7,56.07321838,5.790913336
116.7,18,8,275.7,6193,10.5,1291.781043,39.3,38.4,40.2,West South Central States,2.61,55.2,34.3,46,2.1,72.1,68.73940079,10.43307087
172.4,34,16,387.4,5737,25.1,522.9213875,43.4,38.1,52,West South Central States,2.2,52.7,32.6,45.1,6.9,54,50.32822757,4.519119351
149.5,515,188,399.8,194739,17.5,30.8104694,30.9,30.3,31.7,West South Central States,2.78,45.8,21.4,62.4,6.7,72.7,49.023794,4.207066557
189.7,16,8,411.7,4264,8.9,0,34.4,35.2,34,West South Central States,2.77,68,25.8,54.1,3.7,64.3,65.89358799,5.503512881
190,499,215,457.8,79545,20.2,0,43.4,41.4,44.8,West South Central States,2.61,54.7,34.3,48.1,7.8,54.3,55.24848892,5.769695505
123,2092,763,341,842304,33.5,42.73991338,28.8,27.4,30.1,West South Central States,3.62,51,23.2,52.2,9.9,32.6,56.33534356,6.82588583
186.4,205,91,440.9,34855,21.8,0,42.4,41.7,43,West South Central States,2.63,53.6,33.1,51.9,8.9,54,52.74376066,8.01384083
155.2,94,37,390.1,23433,14.4,0,32.8,31.9,34.3,West South Central States,2.8,53.4,26.2,60.1,6.4,57.5,54.61738163,6.633380884
167.2,340,140,438.5,55423,12.4,0,46.9,44.9,48.2,West South Central States,2.51,58.3,28.4,51,5,64.9,57.52914198,6.844366335
181.2,173,80,409.9,36223,20.3,0,39.2,38,40,West South Central States,2.65,57.4,37.3,55.3,7.1,55.2,56.56596097,7.914410931
176.8,124,61,372.1,22785,25.9,0,44.5,43.2,47.1,West South Central States,2.45,43.9,37.3,40.5,6.4,53.6,46.04772558,3.995098039
181.9,169,69,441.6,37206,17.5,0,36.9,36.6,37.2,West South Central States,2.73,44.9,31.3,48,6.4,61.5,47.82259504,7.220420251
110.4,8,4,214.8,3379,26.7,0,39.6,40.4,36.8,West South Central States,3.06,50.2,24.5,44.1,5.7,34.9,53.82231405,8.859060403
198.5,465,195,476.8,89844,20.5,11.13040381,38,36.7,39.3,West South Central States,2.77,50.4,34.6,51.6,11.4,58.9,52.6920083,4.433836917
158.9,110,42,422.7,21734,13.9,0,37.3,36.1,38.7,West South Central States,2.62,51.5,31.2,55.7,5.3,60.9,48.88513921,7.239057239
142.5,9,3,435.8,1554,8.6,0,44.9,43.4,47.1,West South Central States,2.5,67,34.9,62.2,4.4,71.3,63.2218845,5.459770115
166.4,43,17,417.2,8878,14.9,0,40.5,36.4,43.8,West South Central States,2.55,56.9,40.5,45.1,5.6,60.7,62.55361267,6.95970696
189.2,72,35,409.1,14816,14.7,0,39,38.9,39.1,West South Central States,2.79,56.4,33.9,55.8,5.2,66.8,57.89782736,5.209698558
188.9,202,86,448.1,35506,17.7,0,40.6,40,41.5,West South Central States,2.83,50.4,44,44.5,11.4,56.3,52.48578392,3.4164859
168,12,7,294.6,2156,13.1,0,53.1,53.4,52.8,West South Central States,2.12,59.5,21.1,56.1,7.1,56.3,55.22971652,0
187.7,1195,510,445.6,254308,21.2,55.05135505,35.9,35.1,37.1,West South Central States,2.53,43.6,33.3,51.7,8.8,54.7,41.36584844,5.814864465
202.2,22,12,385.1,5200,22.5,0,36.7,31.5,44.1,West South Central States,3.09,48.4,30.2,44.5,16.5,48.4,55.45023697,17.26057906
164.6,153,72,353.8,41382,20.2,0,34.6,32.9,36,West South Central States,2.97,50.7,34.1,53.8,6.6,53,51.71017427,8.130335207
185,675,276,444.7,159990,13.3,37.5023439,36.7,35.8,37.6,West South Central States,2.84,57.1,31.7,58,7.3,61.2,59.80441464,6.554953179
179.9,95,41,420.3,19970,23.4,0,39.2,36.5,44.5,West South Central States,2.26,42.7,39,29.7,4.2,56.4,53.54345054,5.620219488
178.1,71,31,424.2,14975,22.3,0,35.5,33.8,41.1,West South Central States,2.83,43,36.3,43.6,4.8,59.2,48.20143885,9.297604547
132.7,171,63,385.2,40384,8.3,0,43.6,42.2,45,West South Central States,2.72,60,21.1,55.9,4.5,75.6,61.07585596,3.026544282
166.3,336,152,411.2,50955,17.6,98.12579727,47.9,45.7,49.7,West South Central States,2.38,50.7,27.8,49.4,8,58.3,48.39043119,5.271431566
183.1,28,15,376.8,4388,18.5,0,52.8,52,54.6,West South Central States,2.22,55.6,35.4,55.5,7.6,56.3,51.75879397,6.469002695
179,18,11,297.2,3549,21,0,44.9,40.8,47.3,West South Central States,3,56.7,27.9,41.3,13.2,52.7,55.69972196,0
164.1,130,48,445.2,31857,22.8,0,28,26.6,30.7,West South Central States,2.76,40.2,22.1,53.6,11.7,56.6,42.6645883,5.244100387
165.2,19,10,352,3860,21.3,0,40.9,39.3,43.1,West South Central States,2.55,52.3,37,52.6,7.1,56,49.33890049,4.12371134
187.3,292,120,469.5,49440,18.6,323.6245955,40.3,37.8,42.1,West South Central States,2.56,52.9,34.7,53.7,7.4,55.7,51.53474193,5.292201918
183.6,61,32,373.6,13385,22.6,2689.577886,36.1,32.9,38.7,West South Central States,2.78,54.5,30.5,55.8,6.2,48.4,53.44295992,6.74955595
215,100,55,411.8,20588,14.4,0,40.8,40.7,40.9,West South Central States,2.66,59.4,25.8,51.6,8.6,64.4,59.05396402,4.398148148
135.7,21,9,307.1,7631,28.1,0,31.7,33.4,28.8,West South Central States,3.19,47,32.7,42.9,8.1,41.2,49.9238965,11.31436314
148.2,121,47,414.2,19836,13.8,0,44.9,43.7,45.6,West South Central States,2.48,60,41.6,57.6,4,66.4,57.84962992,5.642384106
143.4,74,31,365.5,16898,13,0,39.9,39.1,42.1,West South Central States,2.69,52.8,39.1,57.9,5.7,65.6,56.78785857,8.291032149
205.4,101,54,405,17086,13.5,0,44.9,44.6,45,West South Central States,2.72,52.7,36.2,49.5,7.5,54.8,51.74210355,8.203125
203.2,309,152,401.7,79654,17.4,0,36.4,35.9,37,West South Central States,2.82,51.5,38,46,11.5,53.5,56.02906908,6.112482007
201.8,127,60,432.2,23320,19.6,0,39.3,37.3,42.3,West South Central States,2.77,48.9,35.7,50.3,8.2,50.8,51.02671945,4.700402287
106.1,12,4,318.9,3569,10.6,280.1905296,34.4,31,39,West South Central States,2.87,56.4,37.2,62.1,5,67.6,58.43071786,10.1488498
147.1,52,24,316.6,12229,15.5,0,42,39.9,45.1,West South Central States,2.78,50.6,36,42.8,4.3,61.7,53.79832387,10.60674157
168.7,149,68,395.8,19796,14.9,0,56.3,55.8,56.8,West South Central States,2.21,59,27.2,44.1,5.8,59,55.48879131,5.130927105
163.7,1107,425,430,299453,17.7,153.6134218,30.6,29.3,31.9,West South Central States,2.59,43.5,25.9,62.2,6.2,63.8,43.3262042,5.340021423
154.4,21,11,303,5724,18.3,0,37.4,36.6,38.7,West South Central States,2.62,54.7,31.9,54.7,10.9,49.6,50.63985375,3.301127214
186.9,51,24,430.6,8341,18.9,0,44.2,40.8,45.7,West South Central States,2.59,55.8,31.3,56.5,4.3,58.2,53.16375199,3.525835866
181.6,1034,447,432.6,245671,19.7,85.48017471,32.9,31.6,34.3,West South Central States,2.68,46.6,27.9,57.3,6.2,62.4,47.32220033,4.887587132
165.3,60,26,403,14065,21.5,0,35.1,31.7,43.5,West South Central States,2.32,43.3,36.8,35.3,5.7,57.4,50.32759039,8.393501805
205,71,35,423.4,10160,23.1,0,49.1,49.4,48.5,West South Central States,2.26,55.1,37.6,45.7,8,50,51.3107775,1.660795169
153.2,16,7,331.3,5641,12.5,0,31.9,31.5,33.6,West South Central States,3.18,50.7,35.5,60.9,3.5,59.9,54.23312883,2.11038961
187.2,22,13,307.6,4032,14.8,0,50.5,48.2,53.2,West South Central States,2.37,55.7,34.7,58.2,6.8,54.4,51.98366394,3.900156006
166.6,181,72,420.8,36770,22.1,0,37.2,36.5,38.2,West South Central States,2.7,50.4,35.4,56.2,6.4,52,49.71603647,8.922207202
150.2,168,71,355.1,57706,26.5,0,29.9,27.8,31.1,West South Central States,3.48,52,22.4,54.1,13.1,36.4,57.09918902,8.605012198
155.6,178,82,343.3,48417,14.3,0,38.5,36.5,40.3,West South Central States,2.98,54.3,31.9,52.4,6.6,65.2,58.77796327,9.143368819
173.9,11,7,279.3,2164,22.7,0,45.7,45.4,46,West South Central States,2.25,59.5,30.3,47.1,8.3,49.5,51.94532072,3.712871287
148.3,520,197,388.7,161077,9.9,80.70674274,32.1,31.1,33,West South Central States,2.83,53,23.6,67.8,3.4,67.6,51.81577454,7.101472818
206.1,142,72,429.4,24513,18.3,0,41.4,38.9,42.9,West South Central States,2.56,51.3,37.5,48.5,9.6,63,48.81232613,3.708958249
135.8,30,12,369.1,4900,17.1,0,45.5,45.3,45.7,West South Central States,2.55,62.2,26.8,50,3.6,68.4,58.54978355,1.503759399
211.8,43,21,434,9067,20.7,0,35.5,32.3,42.9,West South Central States,2.45,45.9,33.4,38.4,5.5,63.6,56.62913186,2.90368272
209.9,119,59,434.5,19262,14.8,0,43.6,43,44.6,West South Central States,2.39,57.3,34.1,52.5,6.6,57.5,52.666999,8.863294942
164.9,1929,709,438.1,537559,10.9,68.82965405,36.4,35.5,37.3,West South Central States,2.88,56.3,24.3,54.1,6.1,68.4,58.84967501,6.062213529
179.8,75,32,407.5,22255,14.6,0,31.1,30.2,31.6,West South Central States,3.21,59,26.1,67.4,4.1,59.4,63.00594806,10.43646945
196.3,75,35,425,12516,18.6,1518.056887,43.3,42.2,44.3,West South Central States,2.53,55.2,34.7,45.3,12.7,56.7,53.67379895,8.245481928
185.9,273,116,443.5,65664,22.7,0,30.2,29.5,30.6,West South Central States,2.52,43.9,28.1,53.6,8.6,58.2,44.56630944,4.912890034
201.9,242,113,442.2,48323,20.3,0,38.2,36.6,39.1,West South Central States,2.7,51.5,30.5,54.4,10.9,51.7,51.01562053,7.936654936
200.7,62,35,350,13986,20.2,0,41.6,40.2,43.4,West South Central States,2.88,42.7,50.1,42.4,12.1,58.5,46.42487047,4.995038042
187.7,81,36,427.3,15107,17.9,0,37.9,34.9,42.1,West South Central States,2.62,49.7,34.8,54.9,7.7,54.5,46.70476871,7.608695652
163.6,1403,577,400.2,359715,16.8,102.859208,34.9,33.8,36.1,West South Central States,2.72,46.1,28.2,59.7,6.6,56.2,44.7998424,5.753453598
198.4,40,18,438.4,10747,10.7,0,31.7,30.7,32.6,West South Central States,2.86,56.3,29.3,66.9,5.2,61,55.46536797,9.821782178
181.3,10,4,469,2069,15.6,0,32.4,23.7,40.2,West South Central States,2.52,53.7,19.6,50.1,7.4,70.3,64.53125,8.831908832
200.1,453,188,484.3,84260,16,0,38.1,37,39.5,West South Central States,2.57,53.3,40,54.7,8.4,62.8,51.46315592,5.470997437
